symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
CERN,2020-06-23 00:00:00+00:00,71.05,72.21,70.56,71.48,1733014,70.8609813775,72.0178953591,70.3722849542,71.2898374224,1733014,0.0,1.0
CERN,2020-06-24 00:00:00+00:00,68.65,70.65,68.28,70.43,1859032,68.467366243,70.4620455217,68.0983505764,70.2426308011,1859032,0.0,1.0
CERN,2020-06-25 00:00:00+00:00,68.36,68.86,67.82,68.6,1998722,68.1781377476,68.6768075672,67.6395743423,68.417499261,1998722,0.0,1.0
CERN,2020-06-26 00:00:00+00:00,66.54,68.88,65.78,68.52,3496887,66.3629796039,68.69675436,65.605001478,68.3377120899,3496887,0.0,1.0
CERN,2020-06-29 00:00:00+00:00,67.94,68.45,66.75,67.23,1509249,67.759255099,68.2678983151,66.5724209282,67.0511439551,1509249,0.0,1.0
CERN,2020-06-30 00:00:00+00:00,68.55,68.96,67.37,68.06,2009851,68.367632279,68.7765415312,67.1907715046,67.8789358557,2009851,0.0,1.0
CERN,2020-07-01 00:00:00+00:00,69.49,69.81,68.63,68.68,2090508,69.3051315401,69.6242802247,68.4474194502,68.4972864322,2090508,0.0,1.0
CERN,2020-07-02 00:00:00+00:00,69.91,70.59,69.75,70.01,1944542,69.7240141886,70.4022051434,69.5644398463,69.8237481525,1944542,0.0,1.0
CERN,2020-07-06 00:00:00+00:00,70.93,71.22,69.92,70.92,2743632,70.7413006208,71.0305291162,69.733987585,70.7313272244,2743632,0.0,1.0
CERN,2020-07-07 00:00:00+00:00,70.07,70.73,69.42,69.8,2282608,69.8835885309,70.5418326929,69.2353177653,69.6143068283,2282608,0.0,1.0
CERN,2020-07-08 00:00:00+00:00,69.97,70.5,69.13,70.5,1637169,69.783854567,70.3124445758,68.9460892699,70.3124445758,1637169,0.0,1.0
CERN,2020-07-09 00:00:00+00:00,69.63,69.91,68.58,69.76,1564376,69.4447590896,69.7240141886,68.3975524682,69.5744132427,1564376,0.0,1.0
CERN,2020-07-10 00:00:00+00:00,69.93,70.09,69.36,69.39,978397,69.7439609814,69.9035353237,69.1754773869,69.2053975761,978397,0.0,1.0
CERN,2020-07-13 00:00:00+00:00,69.45,70.81,69.39,70.15,1810824,69.2652379545,70.621619864,69.2053975761,69.963375702,1810824,0.0,1.0
CERN,2020-07-14 00:00:00+00:00,69.73,69.87,68.69,69.22,1346504,69.5444930535,69.684120603,68.5072598286,69.0358498374,1346504,0.0,1.0
CERN,2020-07-15 00:00:00+00:00,71.81,72.22,70.42,70.42,1831843,71.6189595034,72.0278687555,70.2326574047,70.2326574047,1831843,0.0,1.0
CERN,2020-07-16 00:00:00+00:00,71.7,71.82,71.0,71.5,1264189,71.5092521431,71.6289328998,70.8111143955,71.3097842152,1264189,0.0,1.0
CERN,2020-07-17 00:00:00+00:00,71.26,71.92,70.84,71.57,2352300,71.0704227017,71.7286668637,70.6515400532,71.3795979899,2352300,0.0,1.0
CERN,2020-07-20 00:00:00+00:00,71.42,71.71,70.92,71.35,1490337,71.229997044,71.5192255395,70.7313272244,71.1601832693,1490337,0.0,1.0
CERN,2020-07-21 00:00:00+00:00,71.41,72.11,71.04,71.8,1792514,71.2200236476,71.9181613952,70.8510079811,71.608986107,1792514,0.0,1.0
CERN,2020-07-22 00:00:00+00:00,72.06,72.48,71.17,71.67,1292472,71.8682944132,72.2871770618,70.9806621342,71.4793319539,1292472,0.0,1.0
CERN,2020-07-23 00:00:00+00:00,72.13,72.94,71.76,72.0,1672147,71.938108188,72.7459532959,71.5690925214,71.8084540349,1672147,0.0,1.0
